Number,id,missing data,citation1,citation2,citation3,country,country id,latitude,longitude,method,rdt type,month start,year start,month end,year end,lower age,upper age,pf pos,examined,PR,Dummy Time
576,813578,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-3.1889,37.1089,RDT,NA,6,2008,6,2008,0,4,0,65,0,2000
577,824056,,"Chandramohan, D., Carnerio, I. and Cox, J. (2005) personal communication.",,,Tanzania (United Republic of),TZA,-3.1833,37.0667,Microscopy,,11,2001,11,2001,0,4,8,144,0.055555556,2000
578,822551,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-3.1795,37.6588,Microscopy,,4,2002,5,2002,0,4,54,158,0.341772152,2000
579,821265,,"Bangs, M. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-3.0533,31.496,Microscopy,,4,2003,4,2003,7,15,273,365,0.747945205,2000
580,806270,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-3.0235,33.9077,RDT,NA,6,2008,6,2008,0,4,22,76,0.289473684,2000
581,818738,,"Bangs, M. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-2.86756,30.53155,Microscopy,,4,2003,4,2003,0,99,5,26,0.192307692,2000
582,820259,,"Bangs, M. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-2.86681,30.56139,Microscopy,,8,2005,8,2005,1,14,70,260,0.269230769,2000
583,815563,,"Bangs, M. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-2.86569,30.53156,Microscopy,,4,2003,4,2003,6,14,170,309,0.550161812,2000
584,812754,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-2.80359,33.98601,RDT,NA,6,2008,6,2008,0,4,3,48,0.0625,2000
585,813014,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-2.79918,33.98438,RDT,NA,6,2008,6,2008,0,4,1,52,0.019230769,2000
586,820686,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-2.79918,33.99,RDT,NA,6,2008,6,2008,0,4,10,53,0.188679245,2000
587,804951,,"Molteni, F. (2006) personal communication.",,,Tanzania (United Republic of),TZA,-2.7991,33.9843,RDT,NA,6,2006,6,2006,0,4,56,150,0.373333333,2000
588,805192,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-2.7931,34.1562,RDT,NA,6,2008,6,2008,0,4,4,66,0.060606061,2000
589,809221,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-2.73316,33.99471,RDT,NA,6,2008,6,2008,0,4,11,100,0.11,2000
590,817912,,"Molteni, F. (2006) personal communication.",,,Tanzania (United Republic of),TZA,-2.5697,33.0642,RDT,NA,6,2006,6,2006,0,4,19,50,0.38,2000
591,820530,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-2.54578,33.47723,RDT,NA,6,2008,6,2008,0,4,13,30,0.433333333,2000
592,815317,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-2.5253,33.4631,RDT,NA,6,2008,6,2008,0,4,6,51,0.117647059,2000
593,815101,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-2.47237,33.47715,RDT,NA,6,2008,6,2008,0,4,1,44,0.022727273,2000
594,819314,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-2.457,33.5386,RDT,NA,6,2008,6,2008,0,4,29,69,0.420289855,2000
595,809710,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-2.4515,33.4725,RDT,NA,6,2008,6,2008,0,4,13,65,0.2,2000
596,810124,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-2.4365,33.5675,RDT,NA,6,2008,6,2008,0,4,16,69,0.231884058,2000
597,820608,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-2.25552,33.4946,RDT,NA,6,2008,6,2008,0,4,0,25,0,2000
598,808253,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-2.067,33.3575,RDT,NA,6,2008,6,2008,0,4,3,85,0.035294118,2000
599,820454,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-2.03456,33.30231,RDT,NA,6,2008,6,2008,0,4,5,23,0.217391304,2000
600,809157,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-2.0344,33.7401,RDT,NA,6,2008,6,2008,0,4,9,92,0.097826087,2000
601,813017,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-2.0276,33.8698,RDT,NA,6,2008,6,2008,0,4,0,64,0,2000
602,812878,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-1.9605,34.2706,RDT,NA,6,2008,6,2008,0,4,10,67,0.149253731,2000
603,805215,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-1.9505,31.6249,RDT,NA,6,2008,6,2008,0,4,4,142,0.028169014,2000
604,810266,,"Molteni, F. (2006) personal communication.",,,Tanzania (United Republic of),TZA,-1.9432,31.6251,RDT,NA,6,2006,6,2006,0,4,0,50,0,2000
605,812383,,"Molteni, F. (2006) personal communication.",,,Tanzania (United Republic of),TZA,-1.9419,33.9927,RDT,NA,6,2006,6,2006,0,4,23,50,0.46,2000
606,804564,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-1.93325,34.20637,RDT,NA,6,2008,6,2008,0,4,2,48,0.041666667,2000
607,817496,,"Molteni, F. (2006) personal communication.",,,Tanzania (United Republic of),TZA,-1.9321,31.6349,RDT,NA,6,2006,6,2006,0,4,19,50,0.38,2000
608,814949,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-1.91001,31.68001,RDT,NA,6,2008,6,2008,0,4,3,58,0.051724138,2000
609,821953,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-1.9044,34.1091,RDT,NA,6,2008,6,2008,0,4,6,60,0.1,2000
610,821510,,"Molteni, F. (2006) personal communication.",,,Tanzania (United Republic of),TZA,-1.8921,31.6831,RDT,NA,6,2006,6,2006,0,4,13,50,0.26,2000
611,807019,,"Molteni, F. (2006) personal communication.",,,Tanzania (United Republic of),TZA,-1.8266,31.6883,RDT,NA,6,2006,6,2006,0,4,3,50,0.06,2000
612,804400,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-1.81774,31.68402,RDT,NA,6,2008,6,2008,0,4,2,57,0.035087719,2000
613,816453,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-1.81001,31.68001,RDT,NA,6,2008,6,2008,0,4,1,82,0.012195122,2000
614,810154,,"Molteni, F. (2006) personal communication.",,,Tanzania (United Republic of),TZA,-1.7564,31.6325,RDT,NA,6,2006,6,2006,0,4,14,50,0.28,2000
615,815432,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-1.75001,31.62001,RDT,NA,6,2008,6,2008,0,4,4,59,0.06779661,2000
616,804376,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-1.73001,31.61001,RDT,NA,6,2008,6,2008,0,4,0,61,0,2000
617,821936,,"Molteni, F. (2006) personal communication.",,,Tanzania (United Republic of),TZA,-1.7225,31.6172,RDT,NA,6,2006,6,2006,0,4,8,50,0.16,2000
