Number,id,missing data,citation1,citation2,citation3,country,country id,latitude,longitude,method,rdt type,month start,year start,month end,year end,lower age,upper age,pf pos,examined,PR,Dummy Time
681,816545,,"Okech, B.A. (2004). <i>Environmental factors affecting the development of <i>Plasmodium falciparum</i> in <i>Anopheles</i> gambaie mosquitoes.</i>",,,Kenya,KEN,-0.47521,34.2058,Microscopy,,5,2002,6,2002,5,18,67,233,0.287553648,2000
682,822303,,"Mwangi, T.W. (2003). <i>Clinical epidemiology of malaria under differing levels of transmission.</i> D. Phil. Thesis. The Open University: Weatherall Institute of Molecular Medicine, Oxford, United Kingdom.","Mwangi, T.W. (2008) personal communication.",,Kenya,KEN,-3.5153,39.8376,Microscopy,,3,2001,3,2001,0,11,40,130,0.307692308,2000
683,808841,," Kilifi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.",,,Kenya,KEN,-3.5153,39.8377,Microscopy,,4,2009,4,2009,0.5,12,0,15,0,2000
684,816588,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.69375,37.06622,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,0,110,0,2000
685,816613,," Kilifi, KEMRI-Wellcome Trust Research Programme, (2008) personal communication.",,,Kenya,KEN,-3.502,39.873,Microscopy,,2,2008,2,2008,0.2,12,0,62,0,2000
686,816650,,"Snow, R.W., Omumbo, J.A., Lowe, B., Molyneux, C.S., Obiero, J.O., Palmer, A., Weber, M.W., Pinder, M., Nahlen, B., Obonyo, C., Newbold, C., Gupta, S. and Marsh, K. (1997).  <b>Relation between severe malaria morbidity in children and level of <i>Plasmodium falciparum</i> transmission in Africa.</b> <i>The Lancet</i>, <b>349</b>(9066):1650-4","Snow, R.W. (1997) personal communication.",,Kenya,KEN,-3.40145,39.93939,Microscopy,,6,1995,6,1995,1,9,10,15,0.666666667,2000
687,816676,,"Mbogo, C. (2009). <i>Report on the malaria prevalence survey in Malindi.</i> Malindi, Kenya 4pg.",,,Kenya,KEN,-3.1496,39.93089,Microscopy,,10,2008,10,2008,3,14,12,100,0.12,2000
688,816736,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,0.08813,34.7328,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,10,110,0.090909091,2000
689,816763,," Kilifi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.",,,Kenya,KEN,-3.5402,39.8173,Microscopy,,4,2009,4,2009,3,11,0,7,0,2000
690,816764,,"Gitonga, C. and Brooker, S. (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-2.41189,40.20013,RDT,Paracheck Pf (Dipstick),3,2009,3,2009,5,17,0,110,0,2000
691,816787,,"Mutero, C.M., Ouma, J.H., Agak, B.K., Wanderi, J.A. and Copeland, R.S. (1998).  <b>Malaria prevalence and use of self-protection measures against mosquitoes in Suba District, Kenya.</b> <i>East African Medical Journal</i>, <b>75</b>(1):11-5",,,Kenya,KEN,-0.5383,34.1658,Microscopy,,3,1991,3,1991,3,19,135,150,0.9,2000
692,816805,,"Mutero, C.M., Ouma, J.H., Agak, B.K., Wanderi, J.A. and Copeland, R.S. (1998).  <b>Malaria prevalence and use of self-protection measures against mosquitoes in Suba District, Kenya.</b> <i>East African Medical Journal</i>, <b>75</b>(1):11-5",,,Kenya,KEN,-0.551,34.1797,Microscopy,,3,1991,3,1991,3,19,122,133,0.917293233,2000
693,816818,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-1.47233,38.00955,RDT,Paracheck Pf (Device),9,2009,9,2009,5,17,1,111,0.009009009,2000
694,816824,,"Mbogo, C.M., Mwangangi, J.M., Nzovu, J., Gu, W., Yan, G., Gunter, J.T., Swalm, C., Keating, J., Regens, J.L., Shililu, J.I., Githure, J.I. and Beier, J.C. (2003).  <b>Spatial and temporal heterogeneity of <i>Anopheles</i> mosquitoes and <i>Plasmodium falciparum</i> transmission along the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>68</b>(6):734-42",,,Kenya,KEN,-3.068,40.1405,Microscopy,,5,1998,5,1998,6,12,49,100,0.49,2000
695,816849,,"Marsh, V.M. and Abuya, T. (2004) personal communication.",,,Kenya,KEN,-3.9165,39.4807,RDT,Rapid Uni-Gold,10,2003,10,2003,0.3,5,14,18,0.777777778,2000
696,816862,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.62929,34.45931,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,21,110,0.190909091,2000
697,816864,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.46962,34.85163,RDT,Paracheck Pf (Dipstick),7,2009,7,2009,4,15,12,110,0.109090909,2000
698,816868,,"Marsh, V.M. and Abuya, T. (2004) personal communication.",,,Kenya,KEN,-4.1467,39.3695,RDT,Rapid Uni-Gold,9,2003,9,2003,0.3,5,17,18,0.944444444,2000
699,816916,,"Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,,Kenya,KEN,-4.47103,39.45832,RDT,OptiMAL-IT,10,2008,10,2008,5,15,18,104,0.173076923,2000
700,816925,,"Kolaczinski, J.H., Reithinger, R., Worku, D.T., Ocheng, A., Kasimiro, J., Kabatereine, N. and Brooker, S. (2008).  <b>Risk factors of visceral leishmaniasis in East Africa: a case-control study in Pokot territory of Kenya and Uganda.</b> <i>International Journal of Epidemiology</i>, <b>37</b>(2):344-52",,,Kenya,KEN,1.5912,35.0118,RDT,Paracheck Pf,6,2006,9,2006,4,40,3,16,0.1875,2000
701,816928,,"Zurovac, D. (2000) personal communication.",,,Kenya,KEN,-0.9513,34.7237,RDT,ICT Malaria Pf/Pv,5,2000,5,2000,0,14,118,805,0.146583851,2000
702,816938,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,0.38561,39.34026,RDT,Paracheck Pf (Device),10,2009,10,2009,5,17,0,69,0,2000
703,816956,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,0.39061,34.24146,RDT,Paracheck Pf (Device),10,2009,10,2009,5,17,71,110,0.645454545,2000
704,817047,,"Snow, R.W. (1991) personal communication.",,,Kenya,KEN,-3.4749,39.91506,Microscopy,,11,1989,8,1991,0,6,3,4,0.75,2000
705,817110,,"Mutero, C.M., Mutinga, M.J., Ngindu, A.M., Kenya, P.R. and Amimo, F.A. (1992).  <b>Visceral leishmaniasis and malaria prevalence in West Pokot District, Kenya.</b> <i>East African Medical Journal</i>, <b>69</b>(1):3-8",,,Kenya,KEN,1.186,35.2581,Microscopy,,6,1986,6,1986,0,99,2,50,0.04,2000
706,817113,,"Marsh, V.M. and Abuya, T. (2004) personal communication.",,,Kenya,KEN,-2.032,37.8018,RDT,Rapid Uni-Gold,8,2003,8,2003,0.4,4,0,12,0,2000
707,817121,,"Zurovac, D. (2000) personal communication.",,,Kenya,KEN,-0.9275,34.7489,RDT,ICT Malaria Pf/Pv,5,2000,5,2000,0,14,9,73,0.123287671,2000
708,817135,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,0.3154,35.1267,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,0,110,0,2000
709,817139,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.76,37.01158,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,0,110,0,2000
710,817140,,"Snow, R.W. (1991) personal communication.",,,Kenya,KEN,-3.50521,39.85457,Microscopy,,9,1989,10,1991,1,4,3,6,0.5,2000
711,817153,,"Kolaczinski, J.H., Reithinger, R., Worku, D.T., Ocheng, A., Kasimiro, J., Kabatereine, N. and Brooker, S. (2008).  <b>Risk factors of visceral leishmaniasis in East Africa: a case-control study in Pokot territory of Kenya and Uganda.</b> <i>International Journal of Epidemiology</i>, <b>37</b>(2):344-52",,,Kenya,KEN,1.6457,35.1261,RDT,Paracheck Pf,6,2006,9,2006,6,12,3,4,0.75,2000
712,817158,,"Bejon, P., Mwacharo, J., Kai, O., Mwangi, T., Milligan, P., Todryk, S., Keating, S., Lang, T., Lowe, B., Gikonyo, C., Molyneux, C., Fegan, G., Gilbert, S.C., Peshu, N., Marsh, K. and Hill, A.V. (2006).  <b>A phase 2b randomised trial of the candidate malaria vaccines FP9 ME-TRAP and MVA ME-TRAP among children in Kenya.</b> <i>PLoS Clinical Trials</i>, <b>1</b>(6):e29","Bejon, P. (2006) personal communication.",,Kenya,KEN,-3.85,39.733,Microscopy,,2,2005,2,2005,1,6,77,108,0.712962963,2000
713,817166,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.60335,34.71899,RDT,Paracheck Pf (Dipstick),7,2009,7,2009,4,15,0,111,0,2000
714,817179,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,1.09205,34.8031,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,1,110,0.009090909,2000
715,817210,," Kilifi, KEMRI-Wellcome Trust Research Programme, (2008) personal communication.",,,Kenya,KEN,-3.537,39.8212,Microscopy,,2,2008,2,2008,0.4,11,0,75,0,2000
716,817211,,"Marsh, V.M. and Abuya, T. (2004) personal communication.",,,Kenya,KEN,-4.0079,39.4936,RDT,Rapid Uni-Gold,10,2003,10,2003,0.3,3,14,17,0.823529412,2000
717,817260,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.10458,37.7821,RDT,Paracheck Pf (Device),10,2009,10,2009,5,17,0,110,0,2000
718,817263,,"Mbogo, C. (2009). <i>Report on the malaria prevalence survey in Malindi.</i> Malindi, Kenya 4pg.",,,Kenya,KEN,-3.1776,39.9975,Microscopy,,10,2008,10,2008,3,14,2,92,0.02173913,2000
719,817270,,"Bejon, P., Mwacharo, J., Kai, O., Mwangi, T., Milligan, P., Todryk, S., Keating, S., Lang, T., Lowe, B., Gikonyo, C., Molyneux, C., Fegan, G., Gilbert, S.C., Peshu, N., Marsh, K. and Hill, A.V. (2006).  <b>A phase 2b randomised trial of the candidate malaria vaccines FP9 ME-TRAP and MVA ME-TRAP among children in Kenya.</b> <i>PLoS Clinical Trials</i>, <b>1</b>(6):e29","Bejon, P. (2006) personal communication.",,Kenya,KEN,-3.804,39.7482,Microscopy,,2,2005,2,2005,1,6,47,70,0.671428571,2000
720,817273,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-1.23735,36.74563,RDT,Paracheck Pf (Dipstick),7,2009,7,2009,4,15,2,60,0.033333333,2000
721,817283,,"Marsh, V.M. and Abuya, T. (2004) personal communication.",,,Kenya,KEN,-4.35,39.5503,RDT,Rapid Uni-Gold,9,2003,9,2003,0.3,6,12,17,0.705882353,2000
722,817286,,"Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,,Kenya,KEN,-3.95085,39.3026,RDT,OptiMAL-IT,10,2008,10,2008,5,15,6,108,0.055555556,2000
723,817327,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-1.33958,34.78899,RDT,Paracheck Pf (Device),12,2009,12,2009,5,17,0,110,0,2000
724,817330,," Kilifi, KEMRI-Wellcome Trust Research Programme, (2008) personal communication.",,,Kenya,KEN,-3.51559,39.85683,Microscopy,,5,2008,5,2008,0.6,12,1,96,0.010416667,2000
725,817334,," Kilifi, KEMRI-Wellcome Trust Research Programme, (2008) personal communication.",,,Kenya,KEN,-3.8533,39.742,Microscopy,,5,2007,5,2007,0.3,9,17,52,0.326923077,2000
726,817352,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.63851,34.52356,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,37,110,0.336363636,2000
727,817392,,"Marsh, V.M. and Abuya, T. (2004) personal communication.",,,Kenya,KEN,-2.3293,37.876,RDT,Rapid Uni-Gold,9,2003,9,2003,0.2,4,0,15,0,2000
728,817396,,"Rapuoda, B.A. (1995). <i>The malaria parasite prevalence rates in settled villages of the Mwea Tebere irrigation scheme.</i> D. Phil. Thesis. Kenyatta University, Nairobi, Kenya.",,,Kenya,KEN,-0.6867,37.3465,Microscopy,,6,1990,6,1990,1,9,2,85,0.023529412,2000
729,817448,," Kilifi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.",,,Kenya,KEN,-3.5313,39.8633,Microscopy,,4,2009,4,2009,1,13,0,7,0,2000
730,817453,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,0.10486,34.05599,RDT,Paracheck Pf (Device),10,2009,10,2009,5,17,81,110,0.736363636,2000
731,817482,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.60514,34.74617,RDT,Paracheck Pf (Dipstick),7,2009,7,2009,4,15,0,106,0,2000
732,817514,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,0.49973,34.37109,RDT,Paracheck Pf (Device),10,2009,10,2009,5,17,66,110,0.6,2000
733,817517,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.53268,34.76081,RDT,Paracheck Pf (Dipstick),7,2009,7,2009,4,15,2,104,0.019230769,2000
734,817544,,"Manda, H. and Gouagna, L.C. International Centre for Insect Physiology and Ecology / NIH ICDR-funded, (2009) personal communication.",,,Kenya,KEN,-0.51206,34.31793,Microscopy,,3,2004,8,2004,0.5,17,135,393,0.34351145,2000
735,817557,,"Marsh, V.M. and Abuya, T. (2004) personal communication.",,,Kenya,KEN,0.3671,34.2707,RDT,Rapid Uni-Gold,2,2003,2,2003,0.5,5,28,39,0.717948718,2000
736,817563,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.95668,35.24817,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,0,110,0,2000
737,817566,,"Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,,Kenya,KEN,-3.08722,40.05868,RDT,OptiMAL-IT,10,2008,10,2008,5,15,8,108,0.074074074,2000
738,817590,,"Gitonga, C. and Brooker, S. (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-1.7344,40.13647,RDT,Paracheck Pf (Dipstick),2,2009,2,2009,5,17,9,107,0.08411215,2000
739,817601,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.6374,34.64333,RDT,Paracheck Pf (Dipstick),7,2009,7,2009,4,15,14,111,0.126126126,2000
740,817646,,"Guyatt, H.L., Corlett, S.K., Robinson, T.P., Ochola, S.A. and Snow, R.W. (2002).  <b>Malaria prevention in highland Kenya: indoor residual house-spraying vs. insecticide-treated bednets.</b> <i>Tropical Medicine & International Health</i>, <b>7</b>(4):298-303","Snow, RW. (2002) personal communication.",,Kenya,KEN,-0.8384,34.7906,RDT,ICT Malaria Pf,7,2000,7,2000,1,88,7,129,0.054263566,2000
